வெள்ளி தொடர்வண்டி ,வெள்ளித் தொடர்வண்டி 
நீல ஊதா தொடர்வண்டி ,நீல ஊதாத் தொடர்வண்டி 
கருஞ்சிவப்பு தொடர்வண்டி ,கருஞ்சிவப்புத் தொடர்வண்டி 
கரும்பச்சை தொடர்வண்டி ,கரும்பச்சைத் தொடர்வண்டி 
காக்கி தொடர்வண்டி ,காக்கித் தொடர்வண்டி 
தங்க தொடர்வண்டி ,தங்கத் தொடர்வண்டி 
வெளிர் நீல தொடர்வண்டி ,வெளிர் நீலத் தொடர்வண்டி 
வெளிர்மஞ்ச தொடர்வண்டி ,வெளிர்மஞ்சத் தொடர்வண்டி 
இளம்பச்சை தொடர்வண்டி ,இளம்பச்சைத் தொடர்வண்டி 
வெளிர் பச்சை தொடர்வண்டி ,வெளிர் பச்சைத் தொடர்வண்டி 
காவி தொடர்வண்டி ,காவித் தொடர்வண்டி 
கருநீல புகைவண்டி ,கருநீலப் புகைவண்டி 
நீல புகைவண்டி ,நீலப் புகைவண்டி 
பச்சை புகைவண்டி ,பச்சைப் புகைவண்டி 
மஞ்ச புகைவண்டி ,மஞ்சப் புகைவண்டி 
செம்மஞ்ச புகைவண்டி ,செம்மஞ்சப் புகைவண்டி 
சிவப்பு புகைவண்டி ,சிவப்புப் புகைவண்டி 
சிகப்பு புகைவண்டி ,சிகப்புப் புகைவண்டி 
கறுப்பு புகைவண்டி ,கறுப்புப் புகைவண்டி 
கருப்பு புகைவண்டி ,கருப்புப் புகைவண்டி 
வெள்ளை புகைவண்டி ,வெள்ளைப் புகைவண்டி 
பழுப்பு புகைவண்டி ,பழுப்புப் புகைவண்டி 
ஊதா புகைவண்டி ,ஊதாப் புகைவண்டி 
இளஞ்சிவப்பு புகைவண்டி ,இளஞ்சிவப்புப் புகைவண்டி 
வெள்ளி புகைவண்டி ,வெள்ளிப் புகைவண்டி 
நீல ஊதா புகைவண்டி ,நீல ஊதாப் புகைவண்டி 
கருஞ்சிவப்பு புகைவண்டி ,கருஞ்சிவப்புப் புகைவண்டி 
கரும்பச்சை புகைவண்டி ,கரும்பச்சைப் புகைவண்டி 
காக்கி புகைவண்டி ,காக்கிப் புகைவண்டி 
தங்க புகைவண்டி ,தங்கப் புகைவண்டி 
வெளிர் நீல புகைவண்டி ,வெளிர் நீலப் புகைவண்டி 
வெளிர்மஞ்ச புகைவண்டி ,வெளிர்மஞ்சப் புகைவண்டி 
இளம்பச்சை புகைவண்டி ,இளம்பச்சைப் புகைவண்டி 
